barcode,product_name,brands,primary_brand,query_category,observed_market_region_codes,countries,off_categories,raw_brand_tokens,current_primary_brand,proposed_primary_brand,primary_brand_would_change,detected_portfolio_brand_key,detected_portfolio_group,detection_source,detection_confidence,detection_reason
8410500020712,Danone Actimel De Jalea Real Y Avena,danone,danone,dairies,FRANCE,en:france,"Produits laitiers, Laits",danone,danone,actimel,True,actimel,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8410500020811,Activia sin lactosa Melocotón 0%,danone,danone,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, en:Fermented dairy desserts, en:Fermented dairy desserts with fruits, Yogures bifidus, en:Fruit bifidus yogurts",danone,danone,activia,True,activia,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8410500021443,Activia con avena y nueces,danone,danone,dairies,FRANCE,en:france,"Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, en:Fermented dairy desserts, Yogures bifidus",danone,danone,activia,True,activia,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8410500021559,Oikos plátano y caramelo,danone,danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts",danone,danone,oikos,True,oikos,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8410500021757,Oikos tentaciones tarta de arándanos,danone,danone,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, en:Fermented dairy desserts, Yogures, Yogures estilo griego",danone,danone,oikos,True,oikos,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8410500021801,Oikos Mediterráneo,danone,danone,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, en:Fermented dairy desserts, Yogures, Yogures estilo griego",danone,danone,oikos,True,oikos,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8410500021870,Oikos yogur griego natural,danone,danone,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Lácteos,Comidas fermentadas,Productos fermentados de la leche,Postres,Postres lácteos,en:Fermented dairy desserts,Yogures,en:Plain fermented dairy desserts,Yogures naturales,Yogures estilo griego",danone,danone,oikos,True,oikos,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8410500022280,Activia frambuesa y granada,danone,danone,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, en:Fermented dairy desserts, Yogures, Yogures bifidus",danone,danone,activia,True,activia,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8410500022327,Light &free skyr,"danone, light & free",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Fromages, Desserts lactés, Desserts lactés fermentés, Skyrs, Fromages à la crème",danone; light and free,danone,light and free,True,light and free,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8410500022341,Light & Free Triple Zero con Coco,"danone,light & free",danone,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Lácteos,Comidas fermentadas,Productos fermentados de la leche,Postres,Postres lácteos,en:Fermented dairy desserts,en:Fermented dairy desserts with fruits",danone; light and free,danone,light and free,True,light and free,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8410500022433,Danone oikos,"danone, oikos",danone,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts",danone; oikos,danone,oikos,True,oikos,Danone,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8410500022891,Actimel sin azucar añadido 00,danone,danone,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Bebidas, Lácteos, Comidas fermentadas, Bebidas fermentadas",danone,danone,actimel,True,actimel,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8410500022914,Oikos crunch avellana y caramelo,danone,danone,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, en:Fermented dairy desserts, Yogures, Yogures estilo griego",danone,danone,oikos,True,oikos,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
84105554,Actimel natural,danone,danone,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Yogurts, Fermented milk drinks, Drinkable-yogurts, en:yogurt-drinks",danone,danone,actimel,True,actimel,Danone,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8411610002278,Lait Aromatisé Nesquik,nestlé,nestle,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Boissons, Produits laitiers, Boissons lactées, Laits aromatisés, Laits aromatisés au chocolat",nestle,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8435250439584,Smarties Morango,nestlé,nestle,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Lácteos,Postres,Postres lácteos",nestle,nestle,smarties,True,smarties,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8435257004730,"Ferme & Fondant, Saveur Pistache (1,2 % MG), Offre €co (4 Pots)","nestlé, sveltesse",nestle,dairies,FRANCE,en:france,"Produits laitiers, Desserts, Desserts lactés",nestle; sveltesse,nestle,sveltesse,True,sveltesse,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8435257007281,Longa vida aroma coco,nestle nutrition,nestle,dairies,FRANCE,en:france,en:fruit-yogurts,nestle nutrition,nestle,nutrition,True,nestle nutrition,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8435257018447,Natural,"nestlé, longa vida",nestle,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:portugal,Iogurtes naturales,nestle; longa vida,nestle,longa vida,True,longa vida,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8435257019307,Delicias Turrón La Lechera 2 Ud De,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Confiseries, Aliments festifs, Aliments et boissons de Noël, Confiseries de Noël, Touron",nestle,nestle,la lechera,True,la lechera,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8435257022963,Natillas La Lechera Vainilla 4 X,nestlé,nestle,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Lácteos, Postres, Postres lácteos, Natillas",nestle,nestle,la lechera,True,la lechera,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8435257023144,Delicias Galleta María La Lechera 2 Ud De,"nestlé,la lechera",nestle,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Lácteos,Postres,Postres lácteos",nestle; la lechera,nestle,la lechera,True,la lechera,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8435257035765,La Lechera Yogur Natural Azucarado,"nestlé,la lechera",nestle,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Lácteos,Comidas fermentadas,Productos fermentados de la leche,Postres,Postres lácteos,en:Fermented dairy desserts,Yogures,en:Plain fermented dairy desserts,Yogures naturales",nestle; la lechera,nestle,la lechera,True,la lechera,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8435257037288,Nesquik Shake,nestlé,nestle,dairies,BENELUX|FRANCE,en:belgium|en:france|en:romania,"Bebidas y preparaciones de bebidas,Bebidas,Lácteos,en:Milks (liquid and powder),Bebida lácteas,Leches,Leches aromatizadas,Bebidas azucaradas",nestle,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8435257038346,La Lechera Mousse Dúo: Chocolate con leche / Chocolate blanco,"nestlé,la lechera",nestle,dairies,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Lácteos,Postres,Postres lácteos",nestle; la lechera,nestle,la lechera,True,la lechera,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8436565220591,Nesquik,nestlé,nestle,,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner",nestle,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8436575291604,Smarties pop up choco,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Sweet snacks, Confectioneries, en:ice-creams",nestle,nestle,smarties,True,smarties,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8442884737801,Coca cola,"coca-cola-light, zero",coca-cola,beverages,FRANCE,en:france,"Băuturi, en:Carbonated drinks, Băuturi îndulcite artificial, Băuturi carbogazoase, en:Diet beverages, Cola, en:Diet sodas, Cola light",coca cola light; zero,coca cola,coca cola light,True,coca cola light,Coca-Cola,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8445290000675,GUIGOZ Optipro 5HMO 2 830g,"nestlé,guigoz,guigoz optipro",nestle,dairies,FRANCE,en:france,"Beverages and beverages preparations,Beverages,Dairies,Baby foods,Dried products,Baby milks,Dried products to be rehydrated,Infant formulas,Dehydrated beverages,Ready to feed baby milks,Baby follow-on milk from 5 months",nestle; guigoz; guigoz optipro,nestle,guigoz,True,guigoz,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290026590,nescafe,nestlé,nestle,beverages,UK_IE,en:united-kingdom,"Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Instant beverages, Instant coffees",nestle,nestle,nescafe,True,nescafe,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290044761,Nescafe Gold Roastery,nestlé,nestle,beverages,UK_IE,en:hong-kong|en:united-kingdom,"Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Instant beverages, Instant coffees",nestle,nestle,nescafe,True,nescafe,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290057198,NESTLE DESSERT Préparation pour Muffins Pepites Chocolat 279g,"nestlé, dessert",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Aides culinaires, Pâtisseries, Aides à la pâtisserie, en:Baking Mixes, Gâteaux au chocolat, Préparations pour desserts, Préparations pour gâteaux",nestle; dessert,nestle,dessert,True,dessert,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290114297,Nesquik Carmen choco,nestlé,nestle,dairies,UK_IE,en:united-kingdom,"Beverages, Dairies, Cocoa and its products, Dairy drinks, Cocoa and chocolate powders, Cocoa powders, Cocoa powder for beverages with sugar, en:instant-beverages",nestle,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290114594,Crousti fondant choco-noisettes,"nestlé, nat",nestle,,FRANCE|DACH,en:france|en:switzerland,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales extrudées,Céréales pour petit déjeuner riches en fibres,Céréales fourrées,Céréales pour petit déjeuner fourrées au chocolat-noisettes",nestle; nat,nestle,nat,True,nat,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290117618,NESTLE P'TITE CEREALE 5 Céréales Vanille 415g,"nestlé, p'tite cereale",nestle,,FRANCE,en:france,Céréales pour bébé,nestle; ptite cereale,nestle,ptite cereale,True,ptite cereale,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290117649,P'TITE CEREALE 5 Céréales - Boîte 415g - De 6 à 36 mois,"nestlé, p'tite cereale",nestle,,FRANCE,en:france,"Surgelés, Aliments pour bébé, Céréales pour bébé",nestle; ptite cereale,nestle,ptite cereale,True,ptite cereale,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290117670,P'TITE CEREALE 5 Céréales Miel - Boîte 415g - Dès 8 mois,"nestlé, p'tite cereale",nestle,,FRANCE,en:france,"Baby foods,Cereals for babies",nestle; ptite cereale,nestle,ptite cereale,True,ptite cereale,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290117700,NESTLE P'TITE CEREALE 5 Céréales Saveur Biscuit 415g,"nestlé, p'tite cereale",nestle,snacks,FRANCE,en:france,en:cereals-for-babies,nestle; ptite cereale,nestle,ptite cereale,True,ptite cereale,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290117731,P'TITE CEREALE Chocolat au lait saveur biscuit - Dès 12 mois,"nestlé, nesltle, p'tite cereale",nestle,snacks,FRANCE,en:france,"Baby foods, en:cereals-for-babies",nestle; nesltle; ptite cereale,nestle,nesltle,True,nesltle,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290117762,NESTLE P'TITE CEREALE 5 Céréales Cacao - Boîte 415g - Dès 6 mois,"nestlé, p'tite cereale",nestle,,FRANCE,en:france,"Aliments pour bébé, Céréales pour bébé, Dès 6 mois",nestle; ptite cereale,nestle,ptite cereale,True,ptite cereale,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290117823,P'TITE CEREALE 5 Céréales Saveur Noisette Biscuit-415g-Dès 12 mois,"nestlé, nestlé p'tite céréale, p'tite cereale",nestle,snacks,FRANCE,en:france,"Aliments pour bébé, Dès 12 mois, Céréales pour bébé",nestle; nestle ptite cereale; ptite cereale,nestle,ptite cereale,True,nestle ptite cereale,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290117854,NESTLE P'TITE CEREALE aux Céréales complètes et Cacao -Boîte 415g- Dès 6 mois,"nestlé, p'tite cereale",nestle,,FRANCE,en:france,"Surgelés, Aliments pour bébé, Céréales pour bébé",nestle; ptite cereale,nestle,ptite cereale,True,ptite cereale,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290133403,Nesquik,nestlé,nestle,beverages,BENELUX|FRANCE,en:belgium|en:france|en:gabon|en:guadeloupe|en:morocco|en:netherlands|en:senegal,"Boissons et préparations de boissons,Boissons,Petit-déjeuners,Cacao et dérivés,Préparations pour boissons,Cacaos et chocolats en poudre,Boissons instantanées,Chocolats en poudre,Chocolat en poudre",nestle,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290141668,peppermint bubbles,nestlé aero,nestle,snacks,UK_IE,en:ireland|en:united-kingdom,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",nestle aero,nestle,aero,True,nestle aero,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290146434,Quality Street,nestlé,nestle,snacks,BENELUX|FRANCE|UK_IE,en:belgium|en:france|en:morocco|en:united-kingdom,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons,Assorted chocolate candies,Chocolate confectionery",nestle,nestle,quality street,True,quality street,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290154187,STARBUCKS by NESPRESSO Caramel 10 capsules,"starbucks,by nespresso",starbucks,beverages,FRANCE|DACH,en:france|en:germany,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Hot beverages, Beverage preparations, Coffees, Capsules, Coffee capsules, en:nespresso-compatible-coffee-capsules",starbucks; by nespresso,starbucks,by nespresso,True,by nespresso,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290156044,Creamy vanilla café,"starbucks, by nespresso",starbucks,beverages,FRANCE,en:france,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Hot beverages, Beverage preparations, Coffees, Capsules, Coffee capsules, en:nespresso-compatible-coffee-capsules",starbucks; by nespresso,starbucks,by nespresso,True,by nespresso,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290157348,Nesquik,nestlé,nestle,beverages,FRANCE|DACH|SOUTHERN_EUROPE,en:france|en:germany|en:morocco|en:portugal|en:spain,"Kakao und Kakaoprodukte, Kakao- und Schokoladenpulver, Kakaopulver, en:Cocoa powder for beverages with sugar, Beverages",nestle,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290159755,quality street,nestlé,nestle,snacks,UK_IE,en:united-kingdom,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons",nestle,nestle,quality street,True,quality street,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290183842,LION TRIPLE CRUNCHY Céréales - Boite de 550g,"nestlé, lion, lion triple crunchy",nestle,cereals,FRANCE,en:france,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Chocolate cereals, Extruded cereals",nestle; lion; lion triple crunchy,nestle,lion,True,lion,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8445290188809,LANVIN Mini Escargots TRIO Lait Blanc Noir,"nestlé, lanvin l'escargot",nestle,snacks,FRANCE,en:france,"Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Confiseries chocolatées,Bonbons de chocolat,Chocolats fourrés au praliné,Chocolats noirs",nestle; lanvin lescargot,nestle,lanvin lescargot,True,lanvin lescargot,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290191731,LANVIN L'escargot Lait Blanc Noir AMANDE,"nestlé, lanvin",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat",nestle; lanvin,nestle,lanvin,True,lanvin,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290227836,Coffee Mate,nestle,nestle,beverages,UK_IE,en:united-kingdom,en:instant-beverages,nestle,nestle,coffee mate,True,coffee mate,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290230317,NESTLE L'ATELIER LES BOUCHÉES chocolat au lait éclats de noisettes 262g,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Chocolats",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290232632,NESTLE L'ATELIER LES BOUCHÉES Noir caramel,"nestlé, les recettes de l'atelier bouchees",nestle,snacks,FRANCE,en:france,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, en:chocolates",nestle; les recettes de latelier bouchees,nestle,les recettes de latelier bouchees,True,les recettes de latelier bouchees,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290238566,Lanvin l'escargot lait,"nestlé, lanvin",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Bonbons de chocolat au lait",nestle; lanvin,nestle,lanvin,True,lanvin,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290244413,Lanvin l'escargot blanc,"nestlé, lanvin",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat",nestle; lanvin,nestle,lanvin,True,lanvin,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290244475,Escargot de Lanvin,"nestlé, l'escargot, lanvin",nestle,snacks,FRANCE,en:france,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Chocolates, Dark chocolates, Filled chocolates, Chocolate filled with praline, en:bonbons",nestle; lescargot; lanvin,nestle,lescargot,True,lescargot,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290246370,Lanvin escargot lait cœur praliné amande,"nestlé, l'escargot, lanvin",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Bonbons de chocolat au lait",nestle; lescargot; lanvin,nestle,lescargot,True,lescargot,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290248220,Lanvin l'escargot noir framboise,"nestlé, lanvin",nestle,snacks,FRANCE,en:france,"Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Surgelés,Confiseries chocolatées,Bonbons de chocolat,Chocolats noirs,Chocolats fourrés au praliné",nestle; lanvin,nestle,lanvin,True,lanvin,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290252012,Nestle l'atelier les bouchées mix,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290253163,Lanvin l'escargot noir,"nestlé, l'escargot, lanvin",nestle,snacks,FRANCE,en:france,"Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Surgelés,Confiseries chocolatées,Bonbons de chocolat,Chocolats fourrés au praliné,Chocolats noirs",nestle; lescargot; lanvin,nestle,lescargot,True,lescargot,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290253217,NESTLÉ Ptit gourmand Caramel - 8 x 100g - Dès 6 mois,"nestlé, p'tit gourmand",nestle,dairies,FRANCE,en:france,"Aliments pour bébé, Goûters et desserts pour bébé, Desserts lactés pour bébé",nestle; ptit gourmand,nestle,ptit gourmand,True,ptit gourmand,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290255327,NESTLÉ Ptit gourmand Cacao-8x100g -crème dessert pour bébé dès 6 mois,"nestlé, p'tit gourmand",nestle,dairies,FRANCE,en:france,"Produits laitiers, Desserts, Desserts lactés, Surgelés, Desserts au chocolat",nestle; ptit gourmand,nestle,ptit gourmand,True,ptit gourmand,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290255594,Lanvin l'escargot lait,"nestlé, l'escargot, lanvin",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat",nestle; lescargot; lanvin,nestle,lescargot,True,lescargot,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290265500,NESTLE NATURNES BIO Eco-poche Pomme - 1kg - Dès 4 mois,"nestlé, naturnes bio",nestle,snacks,FRANCE,en:france,fr:compotes-pour-bebe,nestle; naturnes bio,nestle,naturnes bio,True,naturnes bio,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290287113,After eight cerise,"nestlé, after eight",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées",nestle; after eight,nestle,after eight,True,after eight,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
8445290293312,Nesquik banana flavor,nestlé,nestle,dairies,DACH|UK_IE,en:germany|en:united-kingdom,"Beverages and beverages preparations, Beverages, Dairies, Dairy drinks, Flavoured milks, Milkshakes, Powdered-milkshake",nestle,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290334510,Kit Kat vegan,"nestlé, kit kat, kitkat",nestle,snacks,FRANCE|DACH,en:france|en:germany,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Biscuits et gâteaux, Confiseries chocolatées, Biscuits, Gaufrettes, Barres chocolatées, Barres chocolatées biscuitées, Barre chocolatée biscuitée type KitKat",nestle; kit kat; kitkat,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8445290345608,Multigrain Cheerios,nestlé,nestle,cereals,UK_IE,en:united-kingdom,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Extruded cereals",nestle,nestle,cheerios,True,cheerios,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
8445290352194,Capsules NESCAFÉ DOLCE GUSTO Espresso intenso décaféiné,"nestlé, dolce gusto, nescafe",nestle,beverages,FRANCE,en:france,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Boissons chaudes,Cafés,Dosettes,Cafés en dosettes,Dosettes Dolce Gusto,Cafés en dosettes compatible Dolce Gusto,Cafés décaféinés",nestle; dolce gusto; nescafe,nestle,nescafe,True,nescafe,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
8445290364357,STARBUCKS by NESCAFE DOLCE GUSTO chocolate Toffe Nut Latte 200g,"starbucks, by nescafe dolce gusto",starbucks,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Confiseries, Boissons et préparations de boissons, Cacao et dérivés, Préparations pour boissons, Cacaos et chocolats en poudre, Boissons instantanées, Chocolats en poudre",starbucks; by nescafe dolce gusto,starbucks,by nescafe dolce gusto,True,by nescafe dolce gusto,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
