review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c2_reinclude,scenario_c2_rule,scenario_c2_proposed_treatment,scenario_c2_review_status,scenario_c2_rationale
18429,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5000129297010,Ginger Shot,co op,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/500/012/929/7010/front_en.13.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,6.8,33.7,-26.9,-3.955882352941177,3.955882352941177,0.5,6.8,0.5,6.8,0.5,0.5,,7.352941176470589,100.0,7.352941176470589,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18430,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5000382033554,Barr Diet cola,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/500/038/203/3554/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,0.4,2.0,-1.6,-4.0,4.0,0.5,0.0,0.0,0.0,0.0,,,125.0,0.0,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18431,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,722430000121,Kombucha,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/072/243/000/0121/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,10.6,58.0,-47.4,-4.471698113207547,4.471698113207547,12.0,2.5,0.0,2.5,0.0,,0.0,113.20754716981132,23.58490566037736,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18432,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9350271002649,Kombucha,remedy,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/935/027/100/2649/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.6,9.0,-7.4,-4.625,4.625,0.2,1.6,0.2,0.0,0.04,0.2,0.01,12.5,100.0,12.5,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18433,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9350271003356,Organic Kombucha,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/935/027/100/3356/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,3.0,17.0,-14.0,-4.666666666666667,4.666666666666667,1.0,1.0,1.0,0.0,1.0,1.0,,33.33333333333333,33.33333333333333,33.33333333333333,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18434,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,604565053763,Kombucha turmeric,momo,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/060/456/505/3763/front_en.11.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,20.0,120.9,-100.9,-5.045,5.045,1.0,29.0,0.1,2.9,0.1,29.0,0.0975,5.0,145.0,0.5,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18435,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,10411483,Kombucha,remedy,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/001/041/1483/front_en.5.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,2.0,12.9,-10.9,-5.45,5.45,0.5,1.6,0.5,0.0,0.1,0.5,1e-05,25.0,80.0,25.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18436,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5054269381122,Condensed Milk,remedy,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/505/426/938/1122/front_en.16.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,2.0,12.9,-10.9,-5.45,5.45,0.5,1.6,0.5,0.0,0.1,0.5,0.01,25.0,80.0,25.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18437,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9350271001307,Kombucha,remedy,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/935/027/100/1307/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,2.0,12.9,-10.9,-5.45,5.45,0.5,1.6,0.5,0.0,0.1,0.5,,25.0,80.0,25.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18438,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9350271002021,Kombucha Raspberry Lemonade,remedy,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/935/027/100/2021/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,2.0,12.9,-10.9,-5.45,5.45,0.5,1.6,0.5,0.0,0.1,0.5,0.01,25.0,80.0,25.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18439,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9350271002632,Kombucha,remedy,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/935/027/100/2632/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,2.0,12.9,-10.9,-5.45,5.45,0.5,1.6,0.5,0.0,0.1,0.5,0.01,25.0,80.0,25.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18440,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9350271002656,Kombucha,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/935/027/100/2656/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,2.0,12.9,-10.9,-5.45,5.45,0.5,1.6,0.5,0.0,0.1,0.5,0.0,25.0,80.0,25.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18441,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9350271003288,Kombucha,remedy,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/935/027/100/3288/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,2.0,12.9,-10.9,-5.45,5.45,0.5,1.6,0.5,0.0,0.1,0.5,,25.0,80.0,25.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18442,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9350271003295,Kombucha,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/935/027/100/3295/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,2.0,12.9,-10.9,-5.45,5.45,0.5,1.6,0.5,0.0,0.1,0.5,,25.0,80.0,25.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18443,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,9350271003561,Orange Squeeze,remedy,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/935/027/100/3561/front_en.17.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,2.0,12.9,-10.9,-5.45,5.45,0.5,1.6,0.5,0.0,0.1,0.5,0.01,25.0,80.0,25.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18444,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5054267010031,Ribena sparkling raspberry,ribena,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/505/426/701/0031/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,17.0,112.9,-95.9,-5.641176470588236,5.641176470588236,24.0,4.0,0.1,4.0,0.0,,9.0,141.1764705882353,23.52941176470588,0.5882352941176471,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18445,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,25385519,Aqueo Still strawberry flavoured spring water,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/002/538/5519/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,6.9000000059604805,-5.9000000059604805,-5.9000000059604805,5.9000000059604805,0.10000000149012,0.5,0.5,0.5,0.10000000149012,,,10.000000149012,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18446,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5908260254339,oshee the Witcher,oshee,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/590/826/025/4339/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,18.0,128.0,-110.0,-6.111111111111111,6.111111111111111,0.0,32.0,0.0,31.0,0.0,0.0,,0.0,177.77777777777777,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18447,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5054267002050,Ribena Blackcurrant £1.29 PMP,ribena,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/505/426/700/2050/front_en.5.400.jpg,data_quality_error,macro_mass_balance_exceeds_100g;nutrient_density_exceeds_energy_limit,88.0,722.8,-634.8,-7.213636363636363,7.213636363636363,32.0,4.7,64.0,4.6,36.0,46.0,,36.36363636363637,5.340909090909092,72.72727272727273,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18448,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,201728,Apple juice drink,sainsbury's,Sainsbury's,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/020/1728/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,7.0,58.5,-51.5,-7.357142857142857,7.357142857142857,0.5,13.0,0.5,0.5,0.10000000149012,,,7.142857142857142,185.7142857142857,7.142857142857142,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18449,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,176828,Soda water,sainsbury's,Sainsbury's,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/017/6828/front_en.21.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,0.0,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18450,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,444439,Sparkling Mango and Passion Fruit Flavoured Spring Water,sainsbury's,Sainsbury's,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/044/4439/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18451,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,456845,Soda Water,sainsbury's,Sainsbury's,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/045/6845/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,0.04,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18452,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,464550,Lime squash,sainsbury's,Sainsbury's,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/046/4550/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18453,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,464567,Lemon squash,sainsbury's,Sainsbury's,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/046/4567/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,0.0,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18454,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,464727,4X concentrated summer fruits squash,sainsbury's,Sainsbury's,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/046/4727/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,0.0,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18455,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,464741,Apple and blackcurrant squash,sainsbury's,Sainsbury's,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/046/4741/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,0.04,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18456,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,464833,Summer fruits squash,by sainsbury's,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/046/4833/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,0.0,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18457,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,1327151,Cream soda,sainsbury's,Sainsbury's,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/132/7151/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18458,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,1417128,Cream Soda,by sainsbury's,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/141/7128/front_en.30.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,0.01,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18459,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,20400248,Lemon & Lime still water,carrick glen,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/002/040/0248/front_en.15.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,0.01,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18460,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,20915216,still strawberry flavoured spring water,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/002/091/5216/front_en.10.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18461,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,21048951,Cola,asda,Asda,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/002/104/8951/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,,0.01,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18462,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,25268690,Still peach flavored spring water,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/002/526/8690/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,,0.01,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18463,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,25385526,Lemon&Lime flavoured spring water,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/002/538/5526/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,,0.01,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18464,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,4088600007410,fruity water,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/408/860/000/7410/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18465,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,4088600109046,Diet lemonade,aldi,Aldi,UK_IE,beverages,https://images.openfoodfacts.org/images/products/408/860/010/9046/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,,0.01,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18466,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,4088600256368,Strawberry Flavoured Water,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/408/860/025/6368/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,0.01,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18467,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,4088600256375,Apple and rasberry spring water,aldi,Aldi,UK_IE,beverages,https://images.openfoodfacts.org/images/products/408/860/025/6375/front_en.6.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,,0.5,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18468,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,4088600274072,Diet Lemonade,vive,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/408/860/027/4072/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,0.01,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18469,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,4088600443294,Apple & Blackcurrant Flavoured Still Water,aqua vale,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/408/860/044/3294/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,0.01,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18470,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5000128503679,Co-op Cherryade,co op,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/500/012/850/3679/front_en.13.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,0.5,0.02,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18471,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5000129301410,co op double concentrate orange & mango squash,co op,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/500/012/930/1410/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.0,,0.02,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18472,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5026109002498,Forest fruits,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/502/610/900/2498/front_en.6.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,,,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18473,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5054781377603,Orange squash,asda,Asda,UK_IE,beverages,https://images.openfoodfacts.org/images/products/505/478/137/7603/front_en.6.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,,0.02,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18474,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5059944003665,Jack's apple and blackcurrant squash,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/505/994/400/3665/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,1.0,8.5,-7.5,-7.5,7.5,0.5,0.5,0.5,0.5,0.1,,,50.0,50.0,50.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
18475,hard_error_keep_excluded,Hard data-quality error; review only if the rule itself is being reconsidered.,keep_excluded_by_default,,,5000382106920,icream soda,barr,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/500/038/210/6920/front_en.3.400.jpg,data_quality_error,nutrient_density_exceeds_energy_limit,10.0,90.0,-80.0,-8.0,8.0,0.5,22.0,0.0,22.0,0.0,,,5.0,220.00000000000003,0.0,False,False,False,False,,remain_excluded_from_market_overview_calculations_and_charts,pending_julia_review,Not covered by guarded Scenario C2 re-inclusion rules; remains excluded by default pending review.
