region,category,metric,tail_band,tail_direction,record_count,median_metric_value_in_band,min_metric_value_in_band,max_metric_value_in_band,top_product_name_tokens,top_brands,top_off_categories,top_product_examples,suggested_pattern_label,,
US_CANADA,cereals,carbs_g_100g,P0-P1,bottom,33,10,0,13.1579,granola (14) | cereal (9) | grain (6) | protein (6) | free (5) | blueberry (4) | oatmeal (3) | cinnamon (3) | almond (3) | bites (3),magic spoon (8) | unknown (4) | gerber (3) | simple truth (3) | nutrail (2) | seven sundays (2) | flour craft (1) | ready2eat (1),Plant-based foods and beverages (17) | Plant-based foods (17) | Cereals and potatoes (17) | Cereals and their products (17) | Breakfast cereals (17) | Breakfasts (15) | en:breakfast-cereals (8) | Mueslis (5),860007692000: Original Maple Pecan Granola (0) | 1531606: grain and grow oatmeal (3.1) | 241282104691: Açaí parfait w/granola and berries (4.99) | 701990000390: Nut and seeds granola (6.29) | 850047220011: nut granola blueberry cinnamon (6.67) | 850047220004: Cinnamon Pecan Granola (6.67) | 9326666600349: Deluxe keto granola (6.9) | 11110101860: grain free coconut vanilla almond granola (7.14),likely_genuine_outlier_cluster,,
US_CANADA,cereals,carbs_g_100g,P10-P20,bottom,325,56.4103,48.3333,60,granola (179) | oats (31) | chocolate (31) | cereal (26) | butter (24) | protein (23) | almond (20) | peanut (20) | grain (19) | oatmeal (18),unknown (72) | oats overnight (18) | quaker (11) | purely elizabeth. (11) | three wishes (8) | kind (5) | kodiak (5) | purely elizabeth (5),Cereals and their products (211) | Plant-based foods and beverages (210) | Plant-based foods (210) | Cereals and potatoes (210) | Breakfast cereals (190) | Breakfasts (188) | Mueslis (50) | en:breakfast-cereals (35),602652675805: Sweet & Salty Caramel Almond High Protein Granola (48.3) | 850060973093: Protein Granola (48.3) | 705599019630: Honey Oat Granola (48.4) | 868835000059: Honey Almond Granola (48.4) | 850000223332: Pumpkin Pie (48.5) | 9348219004824: TOASTED CLASSIC MUESLI (48.6) | 38000198410: Kellogg's All-Bran Original imp (48.8) | 890023001142: Cornflakes mixture (48.9),likely_category_scope_noise,,
US_CANADA,cereals,carbs_g_100g,P1-P5,bottom,130,24,13.2743,30.9091,granola (64) | oats (22) | free (22) | grain (21) | nut (20) | cereal (16) | protein (13) | overnight (12) | cinnamon (10) | butter (9),unknown (26) | mush (10) | nutrail (8) | catalina crunch (4) | purely elizabeth. (4) | micheles granola (3) | bob's red mill (3) | brekki (3),Plant-based foods and beverages (91) | Plant-based foods (91) | Cereals and potatoes (91) | Cereals and their products (91) | Breakfast cereals (85) | Breakfasts (83) | Mueslis (21) | en:granola (10),70470002149: Strawberry Banana Bash Yogurt (13.3) | 850047220912: nut granola PEANUT BUTTER (13.3) | 799439882133: Joye (13.6) | 6972023191369: Daily Granola (13.8) | 850044112104: Honey Nut with Almonds (13.9) | 8733856445566: Mint Chocolate Cereal (13.9) | 860479001539: Maple Waffle Protein Cereal (13.9) | 850017468740: Protein Cereal Triple Berry Blast (13.9),likely_category_scope_noise,,
US_CANADA,cereals,carbs_g_100g,P5-P10,bottom,163,38.3721,31,48.2759,granola (83) | cereal (36) | grain (24) | free (22) | protein (18) | chocolate (18) | honey (11) | almond (11) | nut (10) | coconut (10),unknown (38) | catalina crunch (6) | oats overnight (5) | post (4) | premier protein (4) | blue stripes (4) | quaker (3) | general mills (3),Plant-based foods and beverages (124) | Plant-based foods (124) | Cereals and potatoes (123) | Cereals and their products (123) | Breakfast cereals (121) | Breakfasts (119) | Mueslis (33) | en:breakfast-cereals (12),4814977129512: Cocoa Pebbles (31) | 55577105313: Harvest Crunch Granola Cereal Original (31) | 16000151536: Count chocula chocolatey cereal with marshmallows (31) | 35901033765: Quick Cooking Rolled Oats Whole Grain (31) | 41190084197: B&b cheerios (31) | 860002724133: Activtaed Grain-Free Matcha Granola Cacao Mint (31.4) | 683883: Grainless Granola (31.7) | 34451137: Low carb keto nut granola blueberry cinnamon (31.9),likely_genuine_outlier_cluster,,
US_CANADA,cereals,carbs_g_100g,P80-P90,top,326,85.1852,83.6364,86.8421,cereal (133) | flakes (54) | corn (50) | frosted (49) | honey (35) | crunch (31) | mini (26) | wheats (26) | sweetened (19) | rice (18),kellogg's (90) | general mills (55) | unknown (30) | post (26) | great value (8) | malt o meal (6) | cascadian farm (4) | millville (4),Plant-based foods and beverages (265) | Plant-based foods (265) | Cereals and potatoes (265) | Cereals and their products (265) | Breakfast cereals (246) | Breakfasts (242) | extruded cereals (48) | Extruded cereals (30),"78742181592: Strawberry Awake Sweetened Crispy Wheat and Rice Cereal with Strawberries (86.8) | 38000201707: Honey nut frosted flakes (86.8) | 42400225089: Corn flakes cereal (86.7) | 42400218746: Oven toasted flakes of corn cereal, oven toasted flakes of corn cereal (86.7) | 41318290110: Toasted flakes of corn cereal (86.7) | 713733233477: Meijer, corn flax cereal (86.7) | 884912103703: Cereal (86.7) | 58449870111: Gorilla Munch Corn Puffs Cereal (86.7)",likely_genuine_outlier_cluster,,
US_CANADA,cereals,carbs_g_100g,P90-P95,top,163,87.5,86.8421,88.3721,cereal (62) | corn (43) | flakes (39) | rice (25) | loops (15) | cocoa (14) | froot (13) | special (12) | krispies (11) | sweetened (10),kellogg's (62) | unknown (30) | millville (7) | malt o meal (5) | special k (4) | post (4) | nature's path (4) | cap'n crunch's (3),Plant-based foods and beverages (125) | Plant-based foods (125) | Cereals and potatoes (125) | Cereals and their products (125) | Breakfast cereals (120) | Breakfasts (118) | en:corn-flakes (21) | extruded cereals (17),18038361: Honey Nut Chex (88.4) | 4099100041187: Chocolate puffs (88.4) | 38000014680: Frosted flakes breakfast cereal (88.3) | 69368257: Frosted Flakes of corn (88.3) | 41653012293: Corn Flakes (88.2) | 65633405226: Honey Nut Flavour Chex (88.2) | 38000219634: Frosted Flakes (88.2) | 850017831209: Crisp Golden flakes (88.2),likely_genuine_outlier_cluster,,
US_CANADA,cereals,carbs_g_100g,P95-P99,top,130,89.7218,88.3721,90.2439,flakes (74) | frosted (62) | cereal (45) | corn (27) | sweetened (15) | rice (11) | froot (10) | loops (10) | krispies (10) | honey (7),kellogg's (56) | unknown (18) | malt o meal (7) | post (5) | general mills (4) | kroger (3) | cascadian farm (2) | rice krispies (2),Plant-based foods and beverages (95) | Plant-based foods (95) | Cereals and potatoes (95) | Cereals and their products (95) | Breakfast cereals (82) | Breakfasts (80) | en:corn-flakes (32) | Cereal flakes (19),"42400910787: Frosted Flakes Cereal (90.2) | 42400416456: Frosted Flakes, 1 1/4 cup (90.2) | 42400189060: FLAKES (90.2) | 11110102690: Frosted Flakes (90.2) | 38000264207: Frosted Flakes with vanilla flavored marshmallows (90.2) | 78742373348: Frosted Flakes (90.2) | 70038663782: Frosted flakes (90.2) | 32251736131: Frosted flakes (90.2)",likely_genuine_outlier_cluster,,
US_CANADA,cereals,carbs_g_100g,P99-P100,top,33,90.4762,90.2439,92.5,cereal (20) | flakes (18) | corn (15) | frosted (14) | sweetened (8) | krispies (6) | cinnamon (3) | sugar (3) | rice (3) | kellogg (2),kellogg's (11) | malt o meal (5) | unknown (4) | nature's path (2) | mom's best (1) | millville (1) | family gourmet (1) | spartan (1),Plant-based foods and beverages (27) | Plant-based foods (27) | Cereals and potatoes (27) | Cereals and their products (27) | Breakfasts (26) | Breakfast cereals (26) | Cereal flakes (13) | Flakes (12),36800448025: Crisp rice cereal (92.5) | 86854044476: Crisp Rice Cereal (92.5) | 23627050081: Corn flakes (92.5) | 38000234545: Apple Jax Jumbo Snax (92.3) | 38000261916: Froot loops (92.3) | 38000200113: Frosted krispies cereal (92.1) | 38000206290: Frosted krispies sweetened toasted rice cereal (92.1) | 38000281921: Frosted Krispies (92.1),normal_category_tail,,
US_CANADA,cereals,carbs_g_per_100kcal,P0-P1,bottom,33,3,1.25,4.375,granola (14) | protein (7) | cereal (7) | grain (5) | free (5) | nut (4) | cinnamon (4) | keto (4) | butter (4) | pecan (3),magic spoon (8) | unknown (7) | nutrail (4) | simple truth (3) | nana joes (2) | seven sundays (2) | byron bay (1) | nutrail protien nut granola (1),Breakfast cereals (21) | Plant-based foods and beverages (18) | Plant-based foods (18) | Breakfasts (18) | Cereals and potatoes (18) | Cereals and their products (18) | Mueslis (9) | extruded cereals (4),850047220011: nut granola blueberry cinnamon (1.25) | 850047220004: Cinnamon Pecan Granola (1.25) | 11110101860: grain free coconut vanilla almond granola (1.43) | 852500004763: Paleo Sunrise Series (1.58) | 11110158987: protein grain free cereal (2) | 850053830044: Granola (2.12) | 52092023245: Day Dream Mix Dark Chocolate Raspberry (2.12) | 9326666600349: Deluxe keto granola (2.27),likely_genuine_outlier_cluster,,
US_CANADA,cereals,carbs_g_per_100kcal,P10-P20,bottom,325,13.925,12.5,14.8276,granola (222) | chocolate (45) | butter (28) | almond (24) | oats (24) | peanut (23) | cereal (23) | grain (21) | honey (21) | coconut (20),unknown (75) | oats overnight (16) | purely elizabeth. (16) | purely elizabeth (10) | nature's path (7) | bear naked (7) | simply nature (7) | nature's path organic (6),Plant-based foods and beverages (234) | Plant-based foods (234) | Cereals and potatoes (234) | Cereals and their products (234) | Breakfast cereals (214) | Breakfasts (213) | Mueslis (94) | en:breakfast-cereals (37),9326666610485: Granola Almond & Super Berry (12.5) | 705105776866: Granola (12.5) | 857053004543: Maple Cranberry Organic Granola (12.5) | 765670120419: Anahila Granola (12.5) | 16000441699: Protein Granola (12.5) | 775441: Overnight Oats Peanut Butter (12.6) | 639936002248: Cranberry granola (12.6) | 58449211143: Premium Cereal Tropucal (12.6),likely_category_scope_noise,,
US_CANADA,cereals,carbs_g_per_100kcal,P1-P5,bottom,130,6.25,4.375,9.3333,granola (95) | grain (39) | free (39) | nut (21) | cereal (17) | chocolate (15) | protein (14) | almond (10) | butter (9) | coconut (9),unknown (33) | nutrail (6) | thrive market (4) | purely elizabeth. (4) | purely elizabeth (4) | catalina crunch (3) | simple truth (3) | wildway (3),Plant-based foods and beverages (98) | Plant-based foods (98) | Cereals and potatoes (97) | Cereals and their products (97) | Breakfast cereals (93) | Breakfasts (91) | Mueslis (31) | en:granola (11),"818562020561: Keto nut granola (4.38) | 646345331890: Grain free granola (4.44) | 646670462757: Seeds, Nuts and Honey Granola (4.44) | 671635706515: Grain-Free Granola Vanilla Raspberry (4.44) | 671635706522: Grain-Free Granola Cacao Hazelnut (4.44) | 8733856445566: Mint Chocolate Cereal (4.55) | 860479001539: Maple Waffle Protein Cereal (4.55) | 850017468740: Protein Cereal Triple Berry Blast (4.55)",likely_genuine_outlier_cluster,,
US_CANADA,cereals,carbs_g_per_100kcal,P5-P10,bottom,162,11.4283,9.375,12.5,granola (114) | protein (23) | almond (18) | chocolate (15) | cereal (12) | coconut (12) | muesli (12) | honey (11) | butter (11) | pecan (10),unknown (35) | catalina crunch (7) | oats overnight (6) | michele's granola (5) | bear naked (4) | michele's (3) | magic spoon (2) | glutenull (2),Plant-based foods and beverages (111) | Plant-based foods (111) | Cereals and potatoes (111) | Cereals and their products (111) | Breakfasts (98) | Breakfast cereals (98) | Mueslis (28) | en:breakfast-cereals (17),850021228477: Whole Cacao Granola Maple Pecan (9.38) | 810104461313: Protein Cereal (9.38) | 810104461320: Protein Cereal (9.39) | 628451529361: Quinoa Granola (9.6) | 628451529149: Granola clusters chia goji berry organic (9.66) | 588614: Fruit and Seed Granola (9.68) | 810090752365: high protein oatmeal shakes (9.83) | 6972023191369: Daily Granola (9.83),likely_genuine_outlier_cluster,,
US_CANADA,cereals,carbs_g_per_100kcal,P80-P90,top,325,22.7467,22.1429,23.3333,cereal (138) | flakes (91) | corn (65) | frosted (54) | rice (33) | sweetened (26) | bran (20) | honey (19) | wheat (19) | raisin (17),kellogg's (79) | unknown (44) | general mills (25) | post (20) | nature's path (13) | malt o meal (10) | millville (9) | wegmans (9),Cereals and their products (250) | Plant-based foods and beverages (249) | Plant-based foods (249) | Cereals and potatoes (249) | Breakfast cereals (223) | Breakfasts (219) | en:corn-flakes (44) | en:breakfast-cereals (33),38000206290: Frosted krispies sweetened toasted rice cereal (23.3) | 36800497351: Frosted strawberry wheat cereal (23.3) | 688267064517: Shredded wheat cereal (23.3) | 77890396346: Frosted Bite-Size Blueberry Shredded Wheat (23.3) | 70617358856: Cinnamon raisin bran (23.3) | 70038622383: Frosted Shredded Wheat (23.3) | 77890437469: Frosted Bite-Size Strawberry Shredded Wheat (23.3) | 41192107474: Blueberry Bran Crunch (23.3),likely_genuine_outlier_cluster,,
US_CANADA,cereals,carbs_g_per_100kcal,P90-P95,top,163,23.657,23.3333,24,cereal (75) | frosted (65) | flakes (62) | corn (30) | wheat (23) | sweetened (18) | shredded (13) | rice (13) | grain (12) | krispies (11),kellogg's (66) | unknown (23) | kashi (10) | malt o meal (6) | post (5) | great value (5) | general mills (3) | millville (3),Plant-based foods and beverages (126) | Plant-based foods (126) | Cereals and potatoes (126) | Cereals and their products (126) | Breakfast cereals (114) | Breakfasts (110) | Extruded cereals (28) | Cereal flakes (25),"38000313295: Frosted Mini-Wheats Original (24) | 78742147055: Organic Frosted Corn Flakes Cereal (24) | 79893116501: Organic frosted flakes cereal (24) | 58449620044: Nature s path kamut khorasan wheat puffs cereal (24) | 99482466312: Organic frosted flakes cereal, frosted (24) | 38000181795: Kelloggs breakfast cereal (24) | 38000199929: RICE KRISPIES (24) | 38000233814: Froot loops (24)",likely_genuine_outlier_cluster,,
US_CANADA,cereals,carbs_g_per_100kcal,P95-P99,top,130,24.2857,24,24.7368,cereal (40) | flakes (35) | frosted (31) | bran (28) | raisin (25) | mini (20) | wheats (20) | corn (18) | special (10) | blueberry (9),kellogg's (72) | unknown (10) | special k (4) | post (4) | market pantry (3) | great value (3) | general mills (3) | essential everyday (2),Plant-based foods and beverages (99) | Plant-based foods (99) | Cereals and their products (99) | Cereals and potatoes (98) | Breakfast cereals (96) | Breakfasts (92) | Extruded cereals (20) | en:breakfast-cereals (17),41192102608: Frosted Mini Wheats Little Bites (24.7) | 884912114600: Raisin bran cereal (24.7) | 41192102110: Raisin Bran (24.7) | 194346390458: Raisin Bran (24.7) | 41192104688: Raisin Bran (24.7) | 41192102431: Raisin Bran (24.7) | 38000779008: Raisin Bran (24.7) | 38000199899: Raisin bran delicious raisins perfectly balanced with crisp (24.7),normal_category_tail,,
US_CANADA,cereals,carbs_g_per_100kcal,P99-P100,top,33,25.3846,24.7368,26.4286,flakes (18) | frosted (14) | cereal (9) | corn (7) | bran (6) | raisin (3) | crunch (3) | mini (2) | whole (2) | grain (2),kellogg's (20) | unknown (6) | cream-o-land (1) | mom's best (1) | raley's (1) | 365 everyday value (1) | barbaras (1) | publix (1),Plant-based foods and beverages (22) | Plant-based foods (22) | Cereals and potatoes (22) | Cereals and their products (22) | Breakfast cereals (20) | Breakfasts (19) | en:corn-flakes (10) | Cereal flakes (5),23627050081: Corn flakes (26.4) | 38259101223: SE GROCERIES Wheat Bran Flakes (25.8) | 38000196560: Frosted flakes (25.4) | 38000248504: Frosted Flakes Breakfast Cereal (25.4) | 38000181771: frosted flakes (25.4) | 38000248733: Frosted Flakes (25.4) | 17381042911780002997: Frosted Flakes (25.4) | 38000270758: Frosten flakes (25.4),likely_genuine_outlier_cluster,,
US_CANADA,cereals,energy_kcal_100g,P0-P1,bottom,33,74.2291,0,120,granola (9) | cereal (8) | oats (5) | bites (4) | oatmeal (4) | blueberry (3) | honey (2) | nut (2) | wheat (2) | apple (2),unknown (7) | gerber (3) | zabees (3) | kellogg's (2) | cheerios (1) | ready2eat (1) | marketside (1) | flour craft (1),Plant-based foods and beverages (22) | Plant-based foods (22) | Cereals and potatoes (22) | Cereals and their products (22) | Breakfast cereals (21) | Breakfasts (20) | en:breakfast-cereals (6) | Nutrition bars (3),434645: Honey an nut cheerios (0) | 241282104691: Açaí parfait w/granola and berries (0) | 64100138797: Corn Pops Caramel (0) | 194346270903: Sous Vide Egg Bites (0) | 860007692000: Original Maple Pecan Granola (0) | 1531606: grain and grow oatmeal (24.1) | 701990000390: Nut and seeds granola (57.1) | 15000070212: Organic Oatmeal Cereal (59),likely_category_scope_noise,,
US_CANADA,cereals,energy_kcal_100g,P10-P20,bottom,328,357.1429,350,365.38,cereal (94) | flakes (81) | frosted (60) | corn (48) | oatmeal (40) | instant (37) | wheat (34) | sugar (28) | grain (26) | mini (21),kellogg's (75) | unknown (41) | quaker (23) | general mills (18) | cheerios (11) | post (8) | great value (6) | millville (5),Plant-based foods and beverages (245) | Plant-based foods (245) | Cereals and potatoes (244) | Cereals and their products (244) | Breakfast cereals (225) | Breakfasts (221) | Cereal flakes (41) | Flakes (38),42400416203: Spooners (350) | 78742075273: Lightly Sweetened Whole Grain Cereal (350) | 77890437469: Frosted Bite-Size Strawberry Shredded Wheat (350) | 77890396346: Frosted Bite-Size Blueberry Shredded Wheat (350) | 38000266041: Froot Loops Sweethearts (350) | 193476000183: Corn flakes cereal (350) | 1734164: Corn Flakes Cereal (350) | 193476000213: Frosted flakes sweetened corn cereal (350),likely_genuine_outlier_cluster,,
US_CANADA,cereals,energy_kcal_100g,P1-P5,bottom,132,180.5,125,316.6667,granola (33) | cereal (28) | oats (23) | bran (14) | chocolate (12) | overnight (11) | raisin (9) | honey (8) | crunch (8) | flakes (8),unknown (28) | mush (10) | kellogg's (6) | post (5) | general mills (4) | malt o meal (4) | trader joe's (4) | brekki (3),Plant-based foods and beverages (108) | Plant-based foods (108) | Cereals and potatoes (108) | Cereals and their products (108) | Breakfast cereals (106) | Breakfasts (102) | Mueslis (17) | Rolled oats (12),75450269079: Gluten Free Oats & Honey Protein Granola (125) | 94976306600: Avena instantánea (130) | 38000146367: Corn cereals (130) | 850530008027: Nut Free Original Granola (130) | 16000298286: Cinnamon Toast Crunch remix (130) | 4099100239287: Granola crunch (137) | 853330007191: ready-to-eat oats vanilla cinnamon (140) | 39978009616: Organic Quick Cooking Steel Cut Oats (140),normal_category_tail,,
US_CANADA,cereals,energy_kcal_100g,P5-P10,bottom,164,340.5,319.7044,350,cereal (64) | bran (42) | raisin (32) | flakes (24) | wheat (20) | frosted (17) | corn (12) | whole (11) | mini (11) | sugar (9),kellogg's (34) | unknown (23) | post (14) | kashi (13) | quaker (5) | general mills (4) | great value (3) | trader joe's (3),Plant-based foods and beverages (111) | Plant-based foods (111) | Cereals and their products (111) | Cereals and potatoes (110) | Breakfast cereals (98) | Breakfasts (92) | en:breakfast-cereals (29) | Flakes (14),1600216: elf cereal (320) | 194346272259: Original Instant Grirs (321) | 70038595656: raisun bran (322) | 41497530571: Raisin Bran (322) | 38000596636: Toasted bran flakes cereal (322) | 38000596650: Cereal (322) | 85239991411: Raisin Bran (322) | 884912114709: Post cereal (322),likely_genuine_outlier_cluster,,
US_CANADA,cereals,energy_kcal_100g,P80-P90,top,328,440,430.7692,457,granola (252) | honey (48) | almond (44) | cereal (37) | chocolate (35) | vanilla (33) | oats (27) | grain (23) | protein (19) | ancient (19),unknown (60) | purely elizabeth. (18) | purely elizabeth (12) | trader joe's (9) | wegmans (7) | h-e-b (7) | open nature (6) | millville (6),Cereals and their products (238) | Plant-based foods and beverages (237) | Plant-based foods (237) | Cereals and potatoes (237) | Breakfast cereals (214) | Breakfasts (213) | Mueslis (66) | en:breakfast-cereals (38),6111254876038: Muesli (457) | 4061459806694: Nougat Bits (457) | 23650014890: Cruesli lait (457) | 94922356796: Granola Barely Sweet (456) | 75070350560: Granola French Vanilla With Almonds (456) | 197762: Organic nuts and honey granola (456) | 4056489504269: Pumpkin spice granola (456) | 41220557974: Flax & Hemp Granola (456),likely_genuine_outlier_cluster,,
US_CANADA,cereals,energy_kcal_100g,P90-P95,top,164,466.6667,457.1429,483.3333,granola (130) | chocolate (19) | almond (17) | honey (17) | nut (15) | free (12) | coconut (12) | butter (12) | protein (11) | peanut (11),unknown (33) | bear naked (6) | cascadian farm organic (5) | h-e-b (5) | simply nature (5) | nature's path organic (5) | one degree organic foods (4) | open nature (4),Plant-based foods and beverages (133) | Plant-based foods (133) | Cereals and potatoes (133) | Cereals and their products (133) | Breakfast cereals (120) | Breakfasts (119) | Mueslis (48) | en:breakfast-cereals (14),304369227390: Organic granola banana-walnut crunch (483) | 8173800113934: Organic Granola (483) | 810005: Granola (483) | 72488999961: Coconut almond granola (483) | 85239281376: Peanut butter granola (483) | 899101002101: Original Nut Granola (483) | 884623103313: Premium white chocolate macadamia nut granola gluten free (483) | 21908115634: No Sugar Added Cinnamon Apple Granola (483),likely_category_scope_noise,,
US_CANADA,cereals,energy_kcal_100g,P95-P99,top,132,520.8696,483.3333,566.6667,granola (112) | free (24) | grain (23) | nut (22) | chocolate (14) | coconut (13) | butter (13) | cinnamon (11) | dark (8) | almond (7),unknown (31) | nutrail (6) | simple truth (5) | blue stripes (4) | michele's granola (4) | purely elizabeth. (4) | cascadian farm (3) | thrive market (3),Plant-based foods and beverages (102) | Plant-based foods (102) | Cereals and potatoes (102) | Cereals and their products (102) | Breakfast cereals (93) | Breakfasts (92) | Mueslis (32) | en:breakfast-cereals (10),683883: Grainless Granola (567) | 810589030301: Cinnamon Peanut Butter Nut Granola (567) | 850028332511: Grain Free Granola (567) | 855140002700: COCONUT CASHEW NUT GRANOLA (567) | 688267584411: Grain-free Blueberry Granola (567) | 810589030295: Vanilla Almond Butter Nut Granola (567) | 628504873120: Blueberry With Acai Grain Free Granola (567) | 850053830099: Rise & Shine Granola Strawberry Banana (567),likely_genuine_outlier_cluster,,
US_CANADA,cereals,energy_kcal_100g,P99-P100,top,33,571.4286,566.6667,642.8571,granola (26) | grain (13) | free (13) | chocolate (7) | coconut (6) | almond (5) | keto (5) | vanilla (4) | clusters (3) | butter (3),unknown (13) | purely elizabeth (4) | nature's path organic (1) | grandy oats (1) | bear naked (1) | paleonola (1) | amara (1) | the hampton grocer (1),Plant-based foods and beverages (27) | Plant-based foods (27) | Cereals and potatoes (27) | Cereals and their products (27) | Breakfasts (26) | Breakfast cereals (26) | Mueslis (11) | en:granola (3),"671635706522: Grain-Free Granola Cacao Hazelnut (643) | 671635706515: Grain-Free Granola Vanilla Raspberry (643) | 16000469655: Toasted Coconut Almond Granola (630) | 58449192022: Caramel Pecan Grain Free Granola (600) | 646670462757: Seeds, Nuts and Honey Granola (600) | 646345331890: Grain free granola (600) | 5060822240133: Keto granola (600) | 5060822240157: Keto Granola (600)",likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_100g,P0-P1,bottom,33,0,0,0,flakes (29) | corn (19) | frosted (15) | cereal (13) | wheat (3) | hot (3) | cream (2) | sugar (2) | toasted (2) | rice (2),kellogg's (5) | unknown (5) | kroger (3) | cream of wheat (2) | laura lynn (2) | nature's path (2) | foodtown (2) | millville (1),Plant-based foods and beverages (19) | Plant-based foods (19) | Breakfasts (19) | Cereals and potatoes (19) | Cereals and their products (19) | Breakfast cereals (19) | en:corn-flakes (12) | Cereal flakes (8),13130060257: Cream of Wheat Instant Original Hot Cereal (0) | 64100108196: Flocons de maïs (Corn flakes) (0) | 4099100531800: corn flakes (0) | 4524482647776: corn flakes (0) | 41220715749: Hot wheat cereal (0) | 41220653706: Sugar Frosted Corn Flakes (0) | 77890434611: Frosted Flakes (0) | 78328037480: bran flakes (0),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_100g,P10-P20,bottom,328,1.6789,0.19,2.5,cereal (113) | bran (56) | wheat (55) | raisin (49) | frosted (48) | special (30) | flakes (28) | shredded (27) | whole (26) | grain (26),kellogg's (87) | unknown (29) | post (20) | kashi (15) | general mills (13) | millville (10) | malt o meal (9) | special k (8),Plant-based foods and beverages (243) | Plant-based foods (243) | Cereals and potatoes (242) | Cereals and their products (242) | Breakfast cereals (227) | Breakfasts (218) | en:breakfast-cereals (54) | extruded cereals (21),"241282104691: Açaí parfait w/granola and berries (0.19) | 85558175: Cream of buckwheat organic (0.244) | 8437027051180: Apple, prune & cinnamon overnight oats (0.33) | 610696072856: Energy oats (0.4) | 70470002149: Strawberry Banana Bash Yogurt (0.442) | 11110032454: Crispy rice cereal (0.5) | 64144080304: Hot wheat cereal (0.5) | 16000116597: Total raisin bran cereal (0.5)",likely_category_scope_noise,,
US_CANADA,cereals,fat_g_100g,P1-P5,bottom,131,0,0,0,flakes (72) | corn (61) | cereal (54) | frosted (33) | rice (16) | krispies (9) | sweetened (7) | toasted (6) | wheat (6) | sugar (5),kellogg's (44) | unknown (23) | great value (4) | meijer (4) | wegmans (3) | cream of wheat (3) | trader joe's (3) | millville (3),Plant-based foods and beverages (94) | Plant-based foods (94) | Cereals and potatoes (94) | Cereals and their products (94) | Breakfast cereals (86) | Breakfasts (85) | en:corn-flakes (36) | Extruded cereals (31),688267065316: Crispy rice cereal (0) | 77890531693: Frosted Flakes (0) | 41220417278: Corn Flakes (0) | 78742147055: Organic Frosted Corn Flakes Cereal (0) | 60383132767: Riz croustillant (0) | 60383126896: Flocons de maïs (0) | 38000991400: corn flakes (0) | 38000937729: Kelloggs cereal sweet breakfast that lets your great out (0),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_100g,P5-P10,bottom,164,0,0,0.1575,flakes (106) | cereal (67) | corn (61) | frosted (52) | rice (22) | toasted (13) | krispies (13) | sweetened (12) | wheat (8) | honey (5),kellogg's (47) | unknown (41) | malt o meal (13) | great value (5) | happy belly (4) | general mills (3) | schnucks (2) | foodhold (2),Plant-based foods and beverages (123) | Plant-based foods (123) | Cereals and potatoes (122) | Cereals and their products (122) | Breakfast cereals (104) | Breakfasts (100) | en:corn-flakes (41) | Cereal flakes (34),"810036560269: Frosted Flakes (0) | 810036560214: Honey oat rings (0) | 41318290592: Sweetened flakes of corn, sweetened (0) | 41318290110: Toasted flakes of corn cereal (0) | 38000293801: Complete Bran (0) | 38000291210: Rice Krispies (0) | 38000290121: Apple jacks (0) | 38000283413: Kelloggs frosted flakes (0)",likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_100g,P80-P90,top,328,16.55,14.2857,20,granola (238) | almond (50) | cereal (49) | honey (41) | chocolate (34) | protein (24) | crunch (24) | vanilla (22) | nut (20) | peanut (19),unknown (66) | purely elizabeth. (11) | simply nature (10) | nature's path organic (9) | open nature (8) | millville (8) | nature's path (7) | trader joe's (7),Plant-based foods and beverages (242) | Plant-based foods (242) | Cereals and potatoes (242) | Cereals and their products (242) | Breakfast cereals (221) | Breakfasts (220) | Mueslis (72) | en:breakfast-cereals (36),708875005419: Honey Oat Clusters Granola (20) | 717520437253: Home Sweet Honey Gourmet Granola (20) | 713757834728: Cardamom-Coconut Granola (20) | 708875005303: Peanut Butter Chocolate Granola (20) | 708875005075: Double Chocolate Chunk Granola (20) | 850032528986: Coconut Caramel Granola Clusters (20) | 58449890096: Peanut Butter Granola imp (20) | 8815160002175: Original Ancient Grain Granola (20),likely_genuine_outlier_cluster,,
US_CANADA,cereals,fat_g_100g,P90-P95,top,164,21.4286,20,25.4545,granola (136) | chocolate (21) | almond (18) | butter (16) | coconut (16) | nut (13) | protein (12) | peanut (11) | grain (11) | ancient (9),unknown (47) | purely elizabeth. (10) | bear naked (9) | purely elizabeth (7) | magic spoon (4) | bob's red mill (3) | nature's path (3) | simple truth (3),Plant-based foods and beverages (125) | Plant-based foods (125) | Cereals and potatoes (125) | Cereals and their products (125) | Breakfast cereals (114) | Breakfasts (112) | Mueslis (42) | en:granola (15),"816459016024: Gluten-Free Granola Extreme Nut & Fruit (25.5) | 857913004591: Gluten free almond walnut & pecan gourmet granola, almond walnut & pecan (25) | 850002887464: Peanut Butter (25) | 899101002101: Original Nut Granola (25) | 793573321015: Michele's Toasted Muesli (25) | 689466300000: Chocolate granola (25) | 6601801: Crunchy Granola (25) | 869649000044: Coffee Granola (25)",likely_category_scope_noise,,
